"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"XQ00095135","M",30,0,0,0,"£15-30K",2,"med",1,1,12,0,1,0
"ZQ00051383","F",48,0,0,1,"£45-75K",3,"low",2,0,6,0,1,1
"XQ00080192","M",66,0,0,0,"<£15K",2,"low",4,1,7,0,1,1
"XQ00011211","M",37,1,0,0,"£15-30K",3,"high",1,0,8,1,1,0
"ZQ00088215","M",65,0,1,1,"<£15K",3,"med",0,0,3,0,1,0
"BQ00076163","M",67,1,0,0,"£15-30K",5,"low",0,1,5,0,1,0
"ZQ00027391","M",63,1,0,0,"£30-45K",1,"low",0,1,9,0,0,0
"AQ00024718","F",45,1,0,1,"£30-45K",3,"low",4,0,2,0,1,0
"ZQ00052584","M",19,1,1,1,"£15-30K",1,"high",0,0,4,0,1,0
"ZQ00054818","F",75,0,1,0,"<£15K",3,"low",1,1,7,0,0,1
"AQ00074136","M",41,1,0,0,"£30-45K",2,"low",2,0,7,0,1,0
"XQ00018226","M",62,0,0,0,"£15-30K",2,"low",3,0,5,0,0,0
"BQ00033693","M",46,1,0,1,"£15-30K",5,"med",2,1,3,0,1,0
"AQ00013718","F",68,0,0,1,"£45-75K",2,"med",0,1,6,0,0,1
"AQ00040824","F",65,0,0,1,"<£15K",3,"low",1,1,7,0,1,0
"AQ00099985","M",56,0,1,1,"£75K+",2,"low",1,0,15,0,0,0
"ZQ0009642","F",20,0,0,0,"<£15K",1,"low",0,0,3,0,1,0
"PQ00031304","M",75,1,0,0,"<£15K",5,"low",1,1,7,0,1,1
"PQ00014176","F",45,0,0,1,"£75K+",2,"low",1,1,11,1,0,0
"AQ00054651","M",69,0,0,0,"£15-30K",4,"med",1,1,9,0,1,0
"PQ0008547","M",47,1,0,1,"£30-45K",3,"low",2,0,20,0,0,1
"BQ00085683","M",27,0,1,0,"£30-45K",1,"high",3,1,12,0,0,0
"AQ00019008","M",47,1,0,1,"£15-30K",2,"high",0,0,17,0,1,0
"XQ00070166","M",73,1,0,0,"£15-30K",3,"low",1,1,3,0,0,0
"AQ00045437","F",61,0,1,0,"£30-45K",1,"med",1,1,14,1,1,0
"AQ00096342","F",46,1,0,0,"£30-45K",2,"low",3,1,11,0,0,0
"AQ00030737","F",60,0,1,0,"£45-75K",1,"med",4,0,11,0,0,1
"XQ00016325","M",47,0,0,0,"£15-30K",1,"low",2,0,18,0,1,0
"ZQ00072271","F",73,0,0,1,"£15-30K",3,"low",4,1,7,0,1,0
"PQ00048332","F",40,0,1,0,"£75K+",1,"high",1,0,10,0,0,1
"BQ00066273","F",39,1,0,0,"£30-45K",3,"high",3,0,9,0,1,1
"ZQ00050914","M",49,1,0,0,"£15-30K",2,"low",2,0,7,0,1,1
"BQ00024865","M",43,0,0,1,"£30-45K",1,"low",1,0,17,0,1,0
"AQ00068747","F",37,0,0,0,"£15-30K",1,"high",1,0,8,0,0,1
"XQ00060434","F",20,0,0,1,"£15-30K",1,"high",0,1,5,0,1,0
"PQ00017840","F",44,0,0,0,"£15-30K",2,"low",1,0,11,0,1,0
"XQ00041637","M",68,1,1,1,"<£15K",3,"low",1,0,7,0,1,0
"BQ00079101","F",42,1,1,1,"£45-75K",4,"low",0,1,5,0,0,0
"XQ00040913","F",67,0,0,1,"£15-30K",1,"low",2,1,10,0,1,1
"AQ00016442","F",35,0,0,1,"£30-45K",3,"low",1,1,4,0,1,1
"XQ00092302","F",72,0,1,1,"£15-30K",2,"low",1,0,6,0,1,0
"AQ00071316","M",24,0,1,1,"£30-45K",1,"high",0,0,7,0,0,0
"PQ00076695","M",37,1,1,0,"£15-30K",2,"low",1,1,6,0,1,0
"ZQ00084353","U",47,1,0,1,"£30-45K",1,"low",0,0,4,0,1,1
"PQ00051617","M",70,0,1,1,"£15-30K",5,"low",1,1,1,0,1,0
"ZQ00030121","M",36,0,0,1,"£15-30K",1,"med",0,0,5,0,1,0
"XQ00016462","M",38,1,1,1,"£30-45K",1,"low",1,0,2,1,1,0
"BQ00053158","F",75,1,1,0,"£30-45K",3,"low",1,1,14,0,0,1
"XQ00090614","M",48,1,0,0,"£75K+",4,"high",2,1,4,1,1,1
"PQ00075563","M",69,0,1,0,"£30-45K",2,"low",1,0,7,0,1,1
"XQ00081012","M",46,1,0,0,"£15-30K",4,"low",0,0,3,0,0,0
"PQ00029560","M",67,1,1,1,"<£15K",4,"low",2,1,3,0,1,0
"BQ00067415","F",20,1,0,1,"<£15K",1,"med",2,1,10,0,1,0
"PQ00010302","M",42,0,0,0,"£30-45K",1,"high",1,0,4,1,1,0
"XQ00019990","M",61,0,0,1,"£30-45K",3,"low",3,0,7,0,1,0
"AQ00022403","F",62,1,0,0,"£15-30K",1,"low",2,0,5,0,1,0
"AQ00098679","M",66,1,0,0,"£15-30K",2,"low",0,1,5,0,1,0
"ZQ00048578","M",36,1,0,0,"£15-30K",4,"low",2,0,4,0,1,0
"PQ00054850","M",64,0,0,0,"£45-75K",1,"low",2,1,17,0,1,1
"ZQ00014027","M",33,0,1,0,"£30-45K",2,"low",3,0,5,0,1,0
"ZQ00053128","F",67,1,0,1,"<£15K",4,"low",2,1,10,0,1,0
"ZQ00058971","F",20,1,0,0,"£15-30K",2,"high",0,0,3,1,1,0
"XQ00035439","F",50,1,0,1,"£45-75K",5,"low",1,0,10,0,1,1
"PQ00028786","F",66,1,0,0,"£15-30K",2,"low",3,0,3,0,1,0
"AQ00093441","M",45,0,0,1,"£30-45K",3,"low",1,1,8,0,1,0
"XQ00052390","M",36,0,0,1,"£30-45K",2,"low",3,1,6,0,0,0
"ZQ0002818","F",44,0,1,1,"£15-30K",1,"high",2,0,4,1,1,0
"BQ00046426","F",66,0,0,1,"£30-45K",5,"low",4,1,9,0,1,1
"BQ00027318","M",38,0,1,1,"£15-30K",1,"low",1,0,10,0,1,0
"XQ00028578","F",72,0,0,1,"£15-30K",3,"low",1,0,7,0,1,0
"AQ00067951","M",75,1,0,0,"<£15K",2,"low",2,0,8,0,1,1
"XQ00039097","M",40,0,0,1,"£15-30K",2,"low",0,0,4,1,1,0
"AQ00033707","M",54,0,0,1,"£15-30K",2,"low",1,0,6,0,1,0
"AQ0003019","M",45,0,0,1,"£30-45K",4,"low",3,0,6,0,0,0
"AQ00079312","M",18,0,1,0,"<£15K",4,"high",0,0,4,0,1,0
"PQ00090069","M",19,1,1,1,"<£15K",1,"high",1,0,6,0,0,0
"BQ00049452","M",48,1,0,0,"£15-30K",4,"low",2,0,5,0,0,1
"PQ00084583","F",25,1,0,0,"£30-45K",2,"high",3,1,17,0,1,1
"ZQ00023855","M",31,0,0,0,"£15-30K",2,"high",3,1,9,0,1,1
"AQ00063653","M",36,0,1,0,"£15-30K",2,"low",0,1,12,0,1,0
"PQ00018276","F",24,1,1,1,"<£15K",1,"med",0,0,12,0,1,0
"PQ00032072","M",28,1,1,0,"£30-45K",1,"high",3,1,14,0,1,0
"ZQ00090138","F",67,1,0,1,"<£15K",5,"low",1,1,11,0,1,0
"ZQ00040461","F",44,1,1,0,"£15-30K",2,"low",1,0,3,0,0,1
"BQ00011115","M",36,0,1,1,"£15-30K",1,"low",1,0,4,0,1,0
"PQ00080391","F",28,0,1,0,"£75K+",2,"low",1,0,4,1,1,1
"ZQ00093123","F",72,0,0,1,"£15-30K",3,"low",1,0,6,0,1,0
"BQ00038597","F",20,0,1,0,"£30-45K",1,"high",0,0,17,1,0,1
"AQ00055171","M",41,1,0,0,"£30-45K",2,"low",2,1,12,1,0,0
"XQ00064641","M",40,1,0,0,"£30-45K",2,"low",1,1,6,0,0,1
"XQ00091476","M",37,0,0,1,"£30-45K",5,"low",1,1,10,0,0,1
"XQ00028497","U",21,1,0,1,"£15-30K",1,"high",0,0,4,0,1,0
"BQ00053446","M",18,1,0,0,"£45-75K",1,"med",0,0,5,0,0,0
"ZQ00070088","M",45,0,0,1,"£75K+",2,"low",0,1,17,0,0,1
"BQ0005507","U",45,1,0,0,"£15-30K",3,"med",0,1,4,0,1,0
"PQ00082541","M",66,1,0,0,"£15-30K",5,"low",0,1,7,0,1,0
"BQ0008225","M",38,0,0,1,"£15-30K",3,"high",1,0,5,0,1,0
"BQ00039511","F",42,0,0,0,"£30-45K",1,"high",0,0,5,0,0,0
"AQ00028416","M",41,0,0,0,"£30-45K",2,"med",2,1,1,0,0,0
"ZQ00066745","F",53,1,0,0,"£15-30K",2,"low",0,0,3,1,1,0
"PQ00088687","F",66,1,0,0,"<£15K",5,"med",3,1,13,0,1,0
"ZQ00067135","F",39,0,0,0,"£15-30K",1,"med",0,0,5,0,1,0
"ZQ00085084","F",18,1,0,0,"£15-30K",1,"med",0,1,9,0,1,0
"XQ00011374","F",49,1,1,1,"£30-45K",2,"med",1,0,8,0,0,1
"BQ00027932","F",66,1,0,1,"<£15K",2,"med",0,0,7,0,1,0
"XQ00091846","F",47,1,0,0,"£45-75K",2,"med",0,1,10,0,1,0
"XQ00078719","F",52,1,1,1,"£45-75K",1,"low",0,1,5,0,0,1
"PQ00020932","M",39,0,0,1,"£30-45K",3,"low",0,1,5,0,0,1
"XQ00098781","M",28,0,0,0,"£30-45K",2,"med",1,1,22,0,0,1
"XQ00077152","F",46,0,1,0,"£75K+",1,"low",2,1,11,1,0,1
"BQ00012182","M",74,1,1,0,"<£15K",1,"med",0,1,7,0,1,0
"ZQ00034019","M",35,1,0,0,"<£15K",3,"med",3,1,3,0,1,0
"PQ00076105","M",35,1,1,0,"£15-30K",3,"med",2,0,6,0,1,0
"ZQ00090376","F",66,1,0,0,"<£15K",1,"low",1,1,3,0,1,0
"AQ00041804","F",35,0,1,0,"£15-30K",2,"low",1,0,7,0,1,0
"XQ00093617","M",45,1,1,0,"£75K+",1,"med",3,1,17,0,0,0
"AQ00050397","M",20,0,0,1,"£30-45K",1,"high",2,1,4,0,1,0
"PQ00022454","M",41,0,0,1,"£30-45K",2,"low",0,1,2,1,1,0
"PQ00013082","F",66,1,0,0,"£15-30K",4,"low",4,0,3,0,1,0
"XQ00021300","M",38,0,0,1,"£45-75K",3,"low",2,1,3,0,1,0
"BQ00026908","F",63,1,0,0,"£45-75K",2,"low",0,0,8,1,1,0
"AQ00022525","M",46,0,1,0,"£45-75K",1,"low",2,0,5,0,1,1
"AQ00041998","M",66,0,1,1,"<£15K",4,"high",1,1,7,0,1,0
"AQ00058457","M",21,0,1,1,"<£15K",1,"high",0,0,8,0,1,0
"PQ000376","F",19,0,1,1,"£30-45K",1,"med",0,0,10,0,1,1
"ZQ00011192","M",74,0,0,1,"£30-45K",3,"med",3,0,5,0,1,1
"BQ0009965","M",21,1,1,1,"£15-30K",5,"high",0,1,10,1,1,0
"ZQ00069913","M",45,0,0,0,"£30-45K",1,"med",1,1,11,0,0,0
"PQ00018067","M",64,0,1,0,"£15-30K",3,"low",3,0,15,0,1,1
"PQ00086901","F",48,0,0,0,"£45-75K",3,"low",1,0,9,0,1,1
"PQ0006001","U",18,1,0,0,"£15-30K",1,"high",0,0,8,0,1,0
"AQ00018890","F",63,1,1,0,"£15-30K",1,"med",1,0,6,0,0,0
"ZQ00025169","M",41,1,0,0,"£30-45K",2,"low",3,0,11,0,1,0
"AQ00096452","F",60,1,0,1,"£15-30K",1,"med",1,0,9,1,1,1
"AQ00073697","M",48,0,1,0,"£30-45K",3,"low",2,0,13,0,1,0
"XQ00070464","M",37,0,1,0,"£15-30K",2,"med",1,0,26,0,1,0
"XQ00097877","M",67,0,0,0,"<£15K",3,"low",2,1,8,0,0,1
"ZQ00092857","F",19,1,0,0,"£15-30K",1,"low",0,0,2,0,1,0
"XQ00091070","M",18,0,1,1,"<£15K",1,"med",0,0,11,0,1,1
"ZQ00031468","M",20,0,0,0,"£15-30K",1,"med",0,0,9,1,1,0
"AQ00033701","M",32,1,0,1,"£30-45K",4,"med",3,1,11,0,0,0
"PQ00038724","M",73,0,0,1,"<£15K",3,"low",2,0,18,0,1,0
"AQ00074960","M",36,0,0,0,"£30-45K",5,"med",4,0,14,0,0,0
"XQ00059739","F",38,0,0,0,"£15-30K",2,"med",0,0,8,0,1,0
"ZQ00010621","M",71,0,0,0,"<£15K",4,"low",2,1,11,0,1,1
"BQ00061603","M",44,0,0,1,"£30-45K",1,"med",1,0,3,1,0,1
"AQ00054150","M",73,0,1,1,"<£15K",3,"low",2,1,3,0,1,0
"BQ00043193","F",22,0,0,0,"£15-30K",1,"med",0,0,5,0,1,0
"PQ00043522","F",62,1,0,0,"£15-30K",1,"med",4,0,15,0,1,0
"XQ00089098","U",61,0,0,1,"£15-30K",1,"high",2,1,5,0,1,1
"XQ00043180","M",48,1,1,0,"£30-45K",2,"low",1,0,7,1,0,1
"BQ00050707","F",68,0,1,0,"£15-30K",3,"high",0,0,7,0,0,0
"ZQ00027597","M",46,0,0,0,"£30-45K",2,"med",1,1,3,0,0,0
"XQ00086630","U",45,0,0,0,"£45-75K",3,"low",1,1,3,0,0,0
"ZQ0007933","M",66,1,1,1,"£15-30K",1,"med",1,0,5,0,0,0
"BQ00025682","F",50,0,1,0,"£30-45K",3,"med",2,0,6,0,0,1
"BQ00078510","F",37,0,0,1,"£30-45K",1,"low",0,0,10,0,0,1
"PQ0009844","M",18,1,0,0,"£15-30K",1,"med",0,0,28,0,1,0
"ZQ00068365","M",41,0,1,0,"£15-30K",2,"high",3,1,11,0,1,1
"AQ0004931","F",66,0,1,0,"<£15K",3,"med",1,0,4,0,1,0
"ZQ0008005","M",39,1,0,1,"£30-45K",3,"high",0,1,11,1,1,1
"PQ00024820","M",38,0,1,0,"<£15K",1,"med",3,0,8,0,1,1
"BQ00040323","F",56,0,0,1,"£15-30K",4,"low",1,1,3,0,1,0
"XQ00082349","M",47,0,0,1,"£15-30K",1,"med",1,0,6,0,0,0
"ZQ00095918","F",65,0,0,1,"£15-30K",4,"low",0,1,1,0,1,0
"ZQ00089038","M",24,0,0,1,"£15-30K",1,"high",0,0,4,0,0,1
"XQ00025999","M",36,0,1,1,"£30-45K",1,"low",1,0,5,0,0,0
"AQ00015878","F",19,0,0,1,"<£15K",1,"med",0,0,2,0,1,0
"ZQ00073731","F",18,0,0,1,"<£15K",1,"low",1,0,7,0,1,0
"PQ00082678","M",19,1,0,1,"£30-45K",2,"high",0,0,5,0,0,1
"XQ00065915","M",45,1,0,0,"£45-75K",4,"med",0,0,6,1,0,1
"PQ00043084","M",45,1,1,0,"£15-30K",2,"med",1,1,1,0,1,1
"ZQ00028076","M",65,0,0,0,"<£15K",4,"low",0,1,6,0,1,0
"BQ00088115","F",61,0,1,1,"£30-45K",3,"med",0,0,9,1,0,1
"XQ00069671","M",36,0,1,0,"£30-45K",1,"low",1,0,7,0,1,1
"ZQ00080735","F",19,0,0,0,"£15-30K",1,"med",0,0,4,1,1,0
"XQ00045599","M",72,0,0,1,"<£15K",2,"low",1,0,4,1,0,0
"PQ0005311","M",64,1,0,1,"£30-45K",1,"low",1,0,7,0,1,0
"ZQ00065090","M",71,0,0,0,"<£15K",5,"med",1,1,11,0,1,0
"ZQ00044868","M",44,0,1,0,"£15-30K",1,"low",1,0,3,0,0,0
"XQ00051179","F",57,0,0,1,"£45-75K",4,"low",0,1,12,0,0,1
"PQ00050650","F",21,0,0,1,"£30-45K",1,"med",2,0,3,0,0,1
"ZQ00076013","F",72,0,0,0,"£75K+",4,"med",1,1,7,1,1,1
"AQ00058259","M",67,0,0,0,"£15-30K",1,"low",1,0,10,0,1,0
"BQ0007828","M",46,0,0,1,"£45-75K",3,"high",1,0,4,0,0,0
"AQ00057816","F",38,1,1,0,"£15-30K",1,"low",2,0,3,1,0,0
"AQ00053169","M",18,0,0,1,"£15-30K",2,"high",0,0,13,0,1,0
"BQ00017983","F",66,0,0,0,"<£15K",3,"low",4,1,8,0,1,0
"BQ00052408","F",42,0,0,0,"£15-30K",4,"low",1,0,3,0,0,0
"AQ00096492","M",48,1,0,0,"£30-45K",2,"low",1,0,16,0,0,0
"AQ0003960","M",70,0,0,1,"£15-30K",2,"low",1,0,11,0,0,0
"AQ0009343","M",18,0,0,0,"£30-45K",1,"med",0,0,31,1,1,1
"AQ00072245","F",40,1,1,1,"£75K+",1,"low",2,0,6,1,0,1
"XQ00038184","M",48,1,0,1,"£30-45K",3,"low",1,0,9,0,0,0
"ZQ00090431","M",70,1,0,0,"£15-30K",1,"low",3,0,12,0,1,0
"AQ00030564","M",39,0,0,1,"£30-45K",1,"low",2,0,14,0,0,1
"XQ0009749","M",28,0,0,0,"<£15K",1,"high",0,1,7,0,1,0
"AQ00061514","F",66,0,1,1,"<£15K",3,"med",1,0,6,0,0,0
"PQ0008736","M",72,1,0,1,"£15-30K",5,"med",2,0,6,0,0,1
"ZQ00052470","F",73,0,0,0,"£15-30K",4,"low",2,1,8,0,1,0
"AQ00057499","M",68,1,0,0,"<£15K",2,"low",0,0,4,0,1,0
"ZQ00077806","F",42,0,0,1,"£15-30K",1,"high",0,1,8,0,0,0
"BQ00016137","M",48,1,0,0,"£30-45K",4,"med",4,0,11,0,1,0
"AQ0007120","F",43,0,1,0,"£30-45K",3,"med",1,0,4,0,0,0
"ZQ00053637","F",22,1,0,1,"<£15K",2,"med",0,0,3,0,1,0
"BQ00038615","M",47,0,0,0,"£15-30K",1,"med",0,1,7,0,1,1
"BQ00084561","M",46,0,0,1,"£30-45K",2,"med",0,1,2,0,0,1
"AQ00049262","M",49,1,0,1,"£30-45K",1,"high",1,1,7,0,1,0
"ZQ00048650","M",49,0,1,0,"£30-45K",1,"low",1,1,11,0,0,1
"PQ00013003","M",60,0,0,0,"£30-45K",2,"low",0,0,3,0,1,1
"BQ00099509","F",61,0,0,0,"£30-45K",2,"med",0,0,29,0,0,1
"BQ00069894","M",62,0,1,1,"£15-30K",1,"med",1,1,6,0,1,0
"AQ00069756","M",41,0,0,1,"£30-45K",1,"high",2,0,14,0,1,0
"BQ00091414","F",48,1,1,1,"£30-45K",1,"low",1,1,9,0,0,1
"BQ00021818","M",36,0,1,1,"£30-45K",1,"med",1,1,5,0,0,1
"AQ00049442","M",36,0,0,0,"£15-30K",1,"low",1,1,5,0,0,0
"PQ00064305","M",46,1,0,0,"£15-30K",3,"low",1,0,11,0,1,0
"ZQ00070220","M",24,1,0,1,"£15-30K",1,"med",0,0,2,0,1,0
"BQ00034076","M",68,1,0,1,"£15-30K",3,"low",1,1,6,0,1,0
"BQ00029749","M",44,0,0,0,"£30-45K",1,"med",4,0,7,0,1,0
"AQ00067311","M",57,1,0,0,"£30-45K",5,"med",1,1,10,1,0,0
"XQ00025482","F",21,0,1,0,"£15-30K",1,"high",1,0,9,0,1,0
"BQ00018293","M",44,0,0,1,"£45-75K",2,"high",2,0,15,0,1,0
"AQ00027821","M",50,0,0,0,"£45-75K",3,"low",3,0,5,0,0,0
"ZQ0004856","M",40,1,0,1,"£15-30K",1,"high",1,1,14,0,1,0
"PQ00018438","M",25,1,0,1,"£15-30K",1,"med",1,1,3,0,1,0
"BQ00013334","M",74,0,0,0,"<£15K",2,"low",0,0,7,0,1,0
"AQ00048999","M",52,0,0,0,"£15-30K",2,"low",1,0,11,0,1,0
"BQ00080596","M",74,0,1,0,"£15-30K",5,"med",0,1,7,1,0,0
"XQ00046067","F",61,1,0,0,"£45-75K",2,"low",1,0,13,0,0,1
"BQ00037601","M",70,0,0,1,"£15-30K",3,"low",0,1,5,0,0,0
"PQ00065016","M",69,1,0,1,"<£15K",2,"med",3,1,8,0,1,0
"AQ00089982","M",64,0,0,1,"£30-45K",4,"low",1,0,2,0,1,1
"ZQ00086994","M",21,1,0,1,"£30-45K",2,"high",0,0,4,0,0,0
"ZQ00028467","M",73,0,1,1,"<£15K",1,"low",1,0,3,0,1,0
"AQ00063798","F",21,0,0,0,"<£15K",1,"med",0,1,9,0,1,0
"ZQ00046023","M",72,1,0,0,"£30-45K",3,"low",2,0,1,0,1,0
"AQ00049767","F",50,0,0,0,"£30-45K",4,"med",1,0,3,0,1,1
"BQ00021577","M",60,1,1,0,"£45-75K",1,"med",1,0,7,0,1,0
"AQ00070777","F",46,0,0,1,"£15-30K",1,"low",2,0,3,1,1,1
"BQ00081616","F",37,1,0,1,"£30-45K",3,"low",1,0,11,1,1,0
"AQ00074001","M",40,0,1,0,"£45-75K",1,"med",0,0,10,0,0,1
"AQ00065255","M",48,1,0,1,"£45-75K",1,"med",0,1,6,0,0,1
"ZQ00070014","F",60,0,1,0,"£15-30K",2,"low",2,1,10,0,1,0
"XQ00020318","M",74,1,0,0,"£15-30K",4,"low",0,1,11,0,0,0
"PQ00058999","M",63,1,0,0,"£15-30K",2,"low",0,0,27,0,1,0
"XQ00039941","F",29,1,0,1,"£30-45K",2,"low",0,0,7,0,0,0
"PQ00062178","M",59,1,0,0,"£15-30K",3,"low",2,1,1,0,1,0
"XQ00075053","M",47,1,0,0,"£75K+",4,"low",0,1,10,0,1,0
"PQ00031994","M",61,1,1,0,"£45-75K",1,"med",2,1,4,1,1,0
"ZQ00045627","F",36,0,0,1,"£15-30K",2,"med",3,0,15,0,1,0
"AQ00050285","F",40,0,1,1,"£45-75K",2,"med",1,0,9,0,1,0
"ZQ00015710","F",64,0,1,1,"£45-75K",4,"high",0,0,3,0,0,1
"BQ00015520","F",73,0,0,0,"<£15K",2,"med",3,0,5,0,1,0
"ZQ0002266","M",50,0,0,0,"£30-45K",2,"low",0,1,9,0,0,1
"XQ00084332","M",42,0,0,0,"£30-45K",1,"med",0,1,10,0,1,0
"BQ00037836","M",40,0,0,1,"£30-45K",2,"low",2,1,5,0,1,1
"XQ00039415","M",41,1,0,0,"£15-30K",1,"high",1,0,5,0,1,0
"BQ00029534","M",19,0,0,1,"<£15K",1,"med",0,0,1,0,1,0
"PQ00040531","M",43,0,0,0,"£15-30K",1,"high",0,1,15,0,1,0
"ZQ00070504","M",71,1,0,0,"<£15K",4,"low",3,1,6,0,1,1
"BQ00019400","F",18,1,0,0,"£75K+",1,"med",0,0,9,0,0,1
"BQ00080722","M",65,1,0,1,"£15-30K",1,"low",1,0,11,0,1,0
"BQ00027308","F",19,0,1,1,"£45-75K",1,"med",0,0,16,0,0,0
"ZQ00046299","U",18,0,0,0,"£15-30K",1,"high",1,0,6,0,0,0
"PQ00063305","F",60,1,1,0,"£15-30K",5,"med",1,1,3,1,0,0
"AQ0008086","M",29,1,0,0,"£30-45K",1,"med",1,1,26,1,0,0
"XQ00021704","M",65,0,0,1,"£15-30K",4,"low",1,0,6,0,1,0
"PQ00026351","M",41,0,1,0,"£15-30K",1,"high",1,0,10,1,1,0
"XQ00096454","M",34,0,0,1,"£15-30K",1,"high",0,1,8,0,1,0
"ZQ00016773","F",20,0,1,1,"£30-45K",1,"high",0,0,7,0,1,1
"BQ00048457","F",39,0,1,0,"£15-30K",5,"med",2,1,6,0,1,0
"ZQ00018097","M",46,0,0,0,"£30-45K",1,"low",2,0,7,0,1,1
"PQ00015401","M",20,1,0,1,"<£15K",1,"high",1,0,6,1,0,0
"XQ00021724","F",18,0,1,0,"£15-30K",1,"med",0,0,14,0,0,0
"ZQ00096668","M",69,1,0,1,"£15-30K",3,"low",1,0,5,0,1,1
"XQ00063770","M",44,1,0,0,"£30-45K",1,"low",2,0,10,1,0,1
"XQ00020903","M",21,0,0,0,"<£15K",1,"low",0,0,7,0,0,0
"PQ00066792","F",71,1,0,1,"£30-45K",3,"low",0,0,3,1,1,0
"XQ00043255","F",74,1,0,0,"£15-30K",3,"low",1,0,10,0,1,1
"BQ00083601","M",18,1,0,0,"£15-30K",2,"med",0,0,9,0,1,0
"BQ00058417","M",70,0,0,1,"£15-30K",3,"med",2,0,5,1,1,0
"BQ00034679","F",65,1,1,1,"£30-45K",4,"med",1,1,3,0,0,1
"XQ00083009","M",57,0,0,0,"£30-45K",1,"high",0,0,10,0,1,0
"AQ00067941","F",64,0,1,1,"£30-45K",1,"low",0,1,7,0,1,1
"PQ00055890","F",60,1,0,1,"£75K+",2,"med",0,0,4,1,0,1
"BQ00091438","M",44,0,1,0,"£15-30K",1,"low",0,0,4,0,1,0
"XQ00013876","M",28,1,0,0,"£15-30K",1,"low",0,1,11,0,1,0
"AQ00093131","U",70,0,0,1,"£45-75K",2,"low",2,1,8,0,0,0
"ZQ00074948","M",66,0,0,0,"£30-45K",3,"high",0,1,7,0,1,0
"XQ00043978","F",66,0,0,0,"<£15K",4,"low",4,0,9,0,1,0
"PQ0004807","F",45,1,0,1,"£30-45K",4,"low",0,1,15,0,0,0
"PQ0009423","M",72,1,0,1,"£45-75K",3,"low",1,0,9,0,1,1
"AQ00033348","M",36,0,1,0,"£30-45K",3,"high",0,1,5,1,0,1
"ZQ00074371","U",37,0,1,0,"£30-45K",2,"high",2,1,13,0,1,1
"XQ00090222","F",22,1,0,1,"£15-30K",1,"high",0,0,3,0,1,0
"AQ00093565","F",68,1,0,1,"<£15K",4,"low",0,0,7,0,1,0
"XQ00047555","F",39,0,0,1,"£30-45K",3,"low",1,0,3,0,0,0
"AQ00097346","F",21,0,0,0,"£15-30K",4,"high",1,1,12,0,1,0
"PQ00057759","M",72,0,0,1,"£30-45K",4,"low",2,0,14,0,1,1
"BQ00054859","M",74,0,0,0,"£30-45K",5,"low",1,0,6,0,0,1
"ZQ00020379","M",72,0,1,0,"£45-75K",5,"med",1,0,22,0,1,0
"ZQ00046200","F",64,0,1,0,"£30-45K",1,"low",3,0,6,0,0,1
"XQ00085268","F",51,0,0,0,"£15-30K",3,"low",0,0,5,0,0,1
"ZQ00033137","M",63,0,0,0,"£15-30K",3,"low",1,0,9,0,1,0
"ZQ0008148","F",37,1,1,0,"£30-45K",2,"low",2,0,6,0,1,0
"AQ00042469","F",35,1,0,1,"£15-30K",4,"high",1,1,3,1,1,1
"XQ00035180","M",40,1,1,0,"£15-30K",2,"low",0,0,6,0,0,0
"XQ00071308","M",63,0,1,0,"£30-45K",3,"low",2,0,7,0,0,0
"ZQ00030778","F",41,1,0,0,"£75K+",1,"low",1,1,5,0,0,1
"PQ00062775","F",19,1,0,0,"<£15K",1,"med",1,0,2,0,1,0
"PQ00025474","M",22,0,0,0,"£75K+",1,"med",0,0,5,1,0,1
"PQ00096678","M",63,0,0,1,"£30-45K",3,"low",0,0,8,0,1,1
"PQ00027934","M",69,0,0,0,"£15-30K",4,"low",0,0,7,0,1,1
"PQ00066609","F",73,0,0,0,"<£15K",5,"low",1,1,8,0,1,0
"ZQ00059050","M",18,0,0,0,"£30-45K",1,"med",0,0,10,0,1,0
"BQ00094516","F",48,0,0,1,"£15-30K",5,"low",0,1,30,0,1,0
"ZQ00092722","M",67,0,1,0,"<£15K",4,"high",0,1,8,1,1,0
"AQ0003161","F",74,1,0,1,"<£15K",5,"low",3,1,12,0,1,0
"ZQ00066308","F",19,1,0,1,"£15-30K",1,"high",1,0,7,0,1,0
"PQ00016603","M",35,0,0,0,"£45-75K",1,"low",1,0,1,1,1,0
"AQ00068742","M",64,0,1,0,"£30-45K",3,"low",1,0,8,0,1,1
"ZQ00065580","M",61,1,0,0,"£30-45K",1,"low",1,0,1,1,0,0
"XQ00089965","M",43,0,1,0,"£45-75K",3,"low",2,0,10,0,1,1
"XQ00027664","M",36,1,0,0,"£30-45K",4,"low",0,1,6,0,0,0
"ZQ0002839","M",25,0,0,1,"<£15K",1,"low",3,0,12,1,0,0
"ZQ00014847","F",20,0,0,1,"£15-30K",1,"high",0,0,8,1,1,0
"AQ00042883","M",37,1,1,0,"<£15K",1,"low",1,0,9,0,1,0
"XQ00085609","F",61,0,1,1,"£45-75K",4,"med",2,0,9,1,1,0
"ZQ00016261","F",40,0,0,1,"£15-30K",1,"med",1,1,12,0,1,0
