Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-06-28,customers-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3742,25.98,,,2.17,0.32,,,,,,10,,0,,0,,
2020-06-28,customers-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5210,42.68,,,1.26,0.65,1,1,,,,31,,0,,0,,1
2020-06-28,customers-ltv-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1621,10.02,,,1.67,0.37,,1,,,,6,,0,,0,,
2020-06-28,customers-ltv-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,51491,308.88,1899-12-31,308.88,1.82,0.33,,8,,,,164,,0,2,3.25,,
2020-06-28,customers-ltv-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2355,18.12,,,1.07,0.72,,1,,,,17,,0,,0,,1
2020-06-28,customers-ltv-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1776,11.2,,,2.24,0.28,,,,,,5,,0,1,0,,
2020-06-28,customers-ltv-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1512,10.59,,,2.65,0.26,,1,,,,4,,0,,0,,
2020-06-28,sign-ups-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5107,35.79,,,2.75,0.25,,,,,,12,,0,,0,,
2020-06-28,sign-ups-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,43125,287.23,1900-01-02,95.74,2.39,0.28,3,8,,,,118,,0,2,21.58,,2
2020-06-28,sign-ups-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1788,13.14,,,3.29,0.22,,,,,,4,,0,,0,,
2020-06-28,sign-ups-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3503,30.77,,,1.81,0.49,,,,,,16,,0,,0,,
2020-06-28,sign-ups-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2517,19.57,,,1.51,0.52,,,,,,13,,0,,0,,
2020-06-28,customers-ll-1pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3858,28.78,,,3.6,0.21,,,,,,8,,0,,0,,
2020-06-28,customers-ll-1pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,150449,1251.96,1900-01-06,178.85,2.95,0.28,1,26,,,,416,,0,10,4.69,,4
2020-06-28,customers-ll-1pc_all-placements,vid-onhold-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,29917,286.09,,,3.53,0.27,,6,,,,79,,0,1,0,,
2020-06-28,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5635,54.38,,,2.59,0.37,,,,,,21,,0,,0,,1
2020-06-28,customers-ll-1pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4638,43.03,,,3.31,0.28,,1,,,,13,,0,,0,,1
2020-06-28,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,6777,68.61,,,2.45,0.41,,,,,,28,,0,,0,,1
2020-06-28,visitors-1_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,921,14.53,1899-12-31,14.53,3.63,0.43,,1,,,,4,,0,,32.55,,
2020-06-28,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,829,18.02,,,1.39,1.57,,,,,,12,,0,,0,,1
2020-06-28,visitors-1_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,232,5.6,,,,0,,,,,,,,0,,0,,
2020-06-28,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,318,6.85,,,0.69,3.14,,,,,,8,,0,,0,,
2020-06-28,visitors-1_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,48,0.59,,,,0,,,,,,,,0,,0,,
2020-06-28,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1415,35.79,1900-01-01,17.9,1.88,1.34,,1,,,,18,,0,,42.02,,
2020-06-28,visitors-1_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,447,10.88,,,1.09,2.24,,,,,,9,,0,,0,,
2020-06-28,visitors-2-7_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,1699,14.46,,,2.89,0.29,,,,,,5,,0,1,0,,
2020-06-28,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1360,17.27,,,1.73,0.74,,,,,,10,,0,,0,,1
2020-06-28,visitors-2-7_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,197,2.56,,,,0,,,,,,,,0,,0,,
2020-06-28,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,763,9.45,,,1.35,0.92,,,,,,7,,0,,0,,
2020-06-28,visitors-2-7_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,151,2.2,,,0.55,2.65,,,,,,4,,0,,0,,1
2020-06-28,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,2985,33.58,,,1.4,0.8,,1,,,,23,,0,,0,,
2020-06-28,visitors-2-7_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,1068,15.13,,,1.16,1.22,,1,,,,11,,0,,0,,
2020-06-27,"Post: ""Who wouldn't love a 99 right now... 🥵""","Post: ""Who wouldn't love a 99 right now... 🥵""","Post: ""Who wouldn't love a 99 right now... 🥵""",5502,5.09,,,0.73,0.13,,,,,,7,,0,2,0,,2
2020-06-27,customers-ll-1pc-45-54_all-placements,img-workout-static-1:1,pollenary_0-incubator-audience_wc-registration_uk,727,6.93,,,1.16,0.83,,1,,,,6,,0,,0,,
2020-06-27,customers-ll-1pc-45-54_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_0-incubator-audience_wc-registration_uk,7541,99.76,,,3.22,0.41,,1,,,,31,,0,,0,,2
2020-06-27,customers-ll-1pc-45-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,3708,40.72,,,2.14,0.51,,,,,,19,,0,,0,,
2020-06-27,customers-ll-1pc-45-54_all-placements,vid-workout-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,1141,13.56,,,1.94,0.61,,1,,,,7,,0,,0,,
2020-06-27,customers-ll-1pc-45-54_all-placements,vid-zoom-icecream-1:1,pollenary_0-incubator-audience_wc-registration_uk,499,7.14,,,7.14,0.2,,,,,,1,,0,,0,,
2020-06-27,online-entertainment-25-54_all-placements,img-workout-static-1:1,pollenary_0-incubator-audience_wc-registration_uk,870,5.82,,,0.97,0.69,,3,,,,6,,0,,0,,
2020-06-27,online-entertainment-25-54_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_0-incubator-audience_wc-registration_uk,15430,85.49,,,1.12,0.49,,7,,,,73,,0,5,0,,1
2020-06-27,online-entertainment-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,6204,40.14,,,2.11,0.31,,1,,,,18,,0,,0,,
2020-06-27,online-entertainment-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,1499,8.73,,,0.67,0.87,,,,,,13,,0,,0,,1
2020-06-27,online-entertainment-25-54_all-placements,vid-workout-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,1259,8.89,,,0.89,0.79,,,,,,10,,0,,0,,
2020-06-27,online-entertainment-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_0-incubator-audience_wc-registration_uk,1043,6.96,,,0.77,0.86,,,,,,9,,0,1,0,,
2020-06-27,customers-ll-1pc_all-placements_exploding-myths,exploding-myths-1:1_video,pollenary_0-incubator-creative_wc-registration_uk,22258,221.66,1900-01-02,73.89,2.41,0.41,,5,,,,85,,0,,11.19,,1
2020-06-27,customers-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,70862,492.05,1899-12-31,492.05,2.14,0.32,1,13,,,,224,,0,10,1.59,,1
2020-06-27,customers-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,15339,115.87,,,1.19,0.63,,4,,,,95,,0,,0,,
2020-06-27,customers-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,7565,55.24,,,4.6,0.16,,,,,,12,,0,1,0,,2
2020-06-27,customers-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,6100,47.36,1899-12-31,47.36,2.26,0.34,,,,,,20,,0,,8.11,,1
2020-06-27,customers-ltv-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1427,8.51,,,4.26,0.14,,,,,,2,,0,,0,,
2020-06-27,customers-ltv-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,40709,264.71,1899-12-31,264.71,2.08,0.31,1,6,,,,125,,0,2,0.62,,4
2020-06-27,customers-ltv-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5271,35.55,,,1.32,0.51,,,,,,25,,0,,0,,
2020-06-27,customers-ltv-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3273,21.7,,,1.81,0.37,,1,,,,12,,0,,0,,
2020-06-27,customers-ltv-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3624,27.17,,,1.36,0.55,,2,,,,18,,0,,0,,1
2020-06-27,sign-ups-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5634,39.07,,,2.44,0.28,,,,,,14,,0,,0,,
2020-06-27,sign-ups-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,39740,287.9,1900-01-01,143.95,2.48,0.29,,4,,,,113,,0,,3.76,,1
2020-06-27,sign-ups-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5504,32.77,,,2.18,0.27,,,,,,15,,0,1,0,,
2020-06-27,sign-ups-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,9557,75.69,,,1.72,0.46,,,,,,42,,0,,0,,1
2020-06-27,sign-ups-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,6493,46.83,1899-12-31,46.83,1.61,0.45,,1,,,,27,,0,,7,,1
2020-06-27,customers-ll-1pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3107,23.75,1899-12-31,23.75,2.64,0.29,1,2,,,,9,,0,,32.97,,
2020-06-27,customers-ll-1pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,97370,924.62,1900-01-05,154.1,3.06,0.31,1,24,,,,294,,0,3,5.39,,4
2020-06-27,customers-ll-1pc_all-placements,vid-onhold-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,62004,579.77,1900-01-01,289.89,4.6,0.2,,10,,,,122,,0,1,2.29,,2
2020-06-27,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,17083,154.69,,,3.44,0.26,,1,,,,45,,0,,0,,2
2020-06-27,customers-ll-1pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,7560,72.4,,,2.5,0.38,,1,,,,28,,0,1,0,,1
2020-06-27,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,9771,95.5,,,2.45,0.4,,2,,,,39,,0,,0,,1
2020-06-27,visitors-1_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,798,10.6,,,1.77,0.75,,2,,,,6,,0,,0,,
2020-06-27,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,811,19.24,,,1.6,1.48,,,,,,11,,0,,0,,
2020-06-27,visitors-1_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,222,6.53,,,1.31,2.25,,2,,,,4,,0,,0,,
2020-06-27,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,507,10.55,1899-12-31,10.55,0.96,2.17,,1,,,,11,,0,1,59.15,,1
2020-06-27,visitors-1_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,61,1.18,,,,0,,,,,,,,0,,0,,
2020-06-27,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1388,38.59,1899-12-31,38.59,2.03,1.37,,,,,,19,,0,,32.75,,1
2020-06-27,visitors-1_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,499,12.14,,,1.73,1.4,,,,,,6,,0,1,0,,
2020-06-27,visitors-2-7_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,1466,12.64,1899-12-31,12.64,0.9,0.95,,,,,,14,,0,,56.41,,
2020-06-27,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1244,16.06,,,2.01,0.64,,,,,,8,,0,,0,,
2020-06-27,visitors-2-7_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,324,5.01,,,5.01,0.31,,,,,,1,,0,,0,,
2020-06-27,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,1129,14.9,,,0.93,1.42,,,,,,15,,0,,0,,1
2020-06-27,visitors-2-7_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,148,2.16,,,1.08,1.35,,,,,,2,,0,,0,,
2020-06-27,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,2839,39.48,,,2.47,0.56,1,,,,,16,,0,,0,,
2020-06-27,visitors-2-7_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,957,13.44,,,2.69,0.52,,,,,,5,,0,,0,,
2020-06-26,"Post: ""... I need help 😭""","Post: ""... I need help 😭""","Post: ""... I need help 😭""",559,2.6,,,1.3,0.36,,,,,,2,,0,,0,,
2020-06-26,"Post: ""Every Tuesday we'll be taking you on a trip to...""","Post: ""Every Tuesday we'll be taking you on a trip to...""","Post: ""Every Tuesday we'll be taking you on a trip to...""",470,1.6,,,,0,,,,,,,,0,,0,,1
2020-06-26,"Post: ""I'm beginning to think I am the problem... 🤔""","Post: ""I'm beginning to think I am the problem... 🤔""","Post: ""I'm beginning to think I am the problem... 🤔""",1747,2.49,,,,0,,,,,,,,0,24,0,,2
2020-06-26,"Post: ""Some deathwishes are stranger than others  💀""","Post: ""Some deathwishes are stranger than others  💀""","Post: ""Some deathwishes are stranger than others  💀""",606,3.04,,,3.04,0.17,,,,,,1,,0,,0,,
2020-06-26,"Post: ""Who wouldn't love a 99 right now... 🥵""","Post: ""Who wouldn't love a 99 right now... 🥵""","Post: ""Who wouldn't love a 99 right now... 🥵""",1255,2.9,,,0.97,0.24,,,,,,3,,0,1,0,,
2020-06-26,customers-ll-1pc-45-54_all-placements,img-workout-static-1:1,pollenary_0-incubator-audience_wc-registration_uk,688,6.82,,,3.41,0.29,,,,,,2,,0,,0,,
2020-06-26,customers-ll-1pc-45-54_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_0-incubator-audience_wc-registration_uk,7750,96.79,,,2.69,0.46,,,,,,35,,0,1,0,,1
2020-06-26,customers-ll-1pc-45-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,2954,34.45,,,1.57,0.74,,,,,,22,,0,,0,,
2020-06-26,customers-ll-1pc-45-54_all-placements,vid-workout-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,915,9.35,1899-12-31,9.35,4.68,0.22,,1,,,,2,,0,,328.24,,
2020-06-26,customers-ll-1pc-45-54_all-placements,vid-zoom-icecream-1:1,pollenary_0-incubator-audience_wc-registration_uk,366,3.95,,,1.98,0.55,,,,,,2,,0,,0,,
2020-06-26,online-entertainment-25-54_all-placements,img-workout-static-1:1,pollenary_0-incubator-audience_wc-registration_uk,583,4.1,,,4.1,0.17,,,,,,1,,0,,0,,
2020-06-26,online-entertainment-25-54_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_0-incubator-audience_wc-registration_uk,18636,90.23,,,0.78,0.62,,3,,,,112,,0,8,0,,6
2020-06-26,online-entertainment-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,5131,32.54,,,1.41,0.45,,2,,,,22,,0,,0,,1
2020-06-26,online-entertainment-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,1211,7.51,,,0.54,1.16,,,,,,14,,0,1,0,,
2020-06-26,online-entertainment-25-54_all-placements,vid-workout-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,695,4.19,,,0.52,1.15,,,,,,8,,0,2,0,,
2020-06-26,online-entertainment-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_0-incubator-audience_wc-registration_uk,791,4.64,,,0.52,1.14,,,,,,9,,0,,0,,
2020-06-26,customers-ll-1pc_all-placements_exploding-myths,exploding-myths-1:1_video,pollenary_0-incubator-creative_wc-registration_uk,20434,195.18,,,3.25,0.29,1,1,,,,59,,0,1,0,,1
2020-06-26,customers-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,106393,658.85,1900-01-01,329.43,1.84,0.34,,11,,,,345,,0,6,2.48,,15
2020-06-26,customers-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,8397,64.73,1899-12-31,64.73,0.92,0.83,,2,,,,69,,0,,13.22,,1
2020-06-26,customers-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3580,21.52,1899-12-31,21.52,3.07,0.2,,1,,,,7,,0,,50.46,,
2020-06-26,customers-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,4168,28,,,1.27,0.53,,1,,,,22,,0,,0,,
2020-06-26,customers-ltv-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,791,4.88,,,2.44,0.25,,,,,,2,,0,,0,,
2020-06-26,customers-ltv-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,39222,225.03,1899-12-31,225.03,1.72,0.33,,2,,,,130,,0,2,4.72,,
2020-06-26,customers-ltv-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3202,22.24,,,1.48,0.47,,1,,,,15,,0,,0,,
2020-06-26,customers-ltv-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2899,17.87,,,1.28,0.48,,,,,,13,,0,,0,,
2020-06-26,customers-ltv-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2828,17.43,,,1.74,0.35,,,,,,10,,0,,0,,
2020-06-26,sign-ups-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3237,21.78,,,2.72,0.25,,1,,,,8,,0,,0,,
2020-06-26,sign-ups-ll-5pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1-5pc,40471,257.11,,,2.16,0.29,,3,,,,112,,0,4,0,,4
2020-06-26,sign-ups-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2423,14.28,,,1.43,0.41,,,,,,10,,0,,0,,
2020-06-26,sign-ups-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3176,21.5,,,1.43,0.47,,,,,,15,,0,,0,,
2020-06-26,sign-ups-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,4513,27.22,,,1.81,0.33,,,,,,14,,0,,0,,1
2020-06-26,customers-ll-1pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1482,10.64,,,,0,,,,,,,,0,,0,,1
2020-06-26,customers-ll-1pc_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,137690,1251.65,1900-01-02,417.22,2.81,0.32,1,18,,,,432,,0,10,2.26,,12
2020-06-26,customers-ll-1pc_all-placements,vid-onhold-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,30908,246.15,1899-12-31,246.15,3.79,0.21,,3,,,,65,,0,1,4.67,,
2020-06-26,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,8241,75.9,,,2.53,0.36,,1,,,,30,,0,,0,,1
2020-06-26,customers-ll-1pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3487,28.66,,,4.78,0.17,,,,,,6,,0,,0,,
2020-06-26,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,6041,52.94,1899-12-31,52.94,1.96,0.45,,4,,,,25,,0,,16.94,,
2020-06-26,visitors-1_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,906,12.91,,,1.29,1.1,,,,,,10,,0,,0,,
2020-06-26,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,620,13.45,,,4.48,0.48,,,,,,3,,0,,0,,
2020-06-26,visitors-1_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,277,9.37,,,3.12,1.08,,,,,,3,,0,,0,,
2020-06-26,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,641,12.57,1899-12-31,12.57,1.4,1.4,,,,,,9,,0,,89.5,,
2020-06-26,visitors-1_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,72,1.81,,,1.81,1.39,,,,,,1,,0,,0,,
2020-06-26,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1296,30.55,,,1.91,1.23,,1,,,,14,,0,,0,,1
2020-06-26,visitors-1_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,331,6.81,,,3.41,0.6,,,,,,2,,0,,0,,
2020-06-26,visitors-2-7_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,964,7.57,,,1.89,0.41,,,,,,4,,0,,0,,
2020-06-26,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1017,14.76,,,2.11,0.69,,,,,,7,,0,,0,,
2020-06-26,visitors-2-7_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,397,6.16,,,2.05,0.76,,,,,,3,,0,,0,,
2020-06-26,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,1923,24.4,,,1.16,1.09,,,,,,21,,0,,0,,1
2020-06-26,visitors-2-7_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,157,2.74,,,1.37,1.27,,,,,,2,,0,,0,,
2020-06-26,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,2847,40.69,1899-12-31,40.69,1.85,0.77,,1,,,,22,,0,1,9.51,,
2020-06-26,visitors-2-7_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,700,9.73,,,1.39,1,,1,,,,7,,0,,0,,
2020-06-25,"Post: ""... I need help 😭""","Post: ""... I need help 😭""","Post: ""... I need help 😭""",1410,3.92,,,0.39,0.71,,,,,,10,,0,2,0,,1
2020-06-25,"Post: ""Every Tuesday we'll be taking you on a trip to...""","Post: ""Every Tuesday we'll be taking you on a trip to...""","Post: ""Every Tuesday we'll be taking you on a trip to...""",880,2.58,,,,0,,,,,,,,0,8,0,,4
2020-06-25,"Post: ""I'm beginning to think I am the problem... 🤔""","Post: ""I'm beginning to think I am the problem... 🤔""","Post: ""I'm beginning to think I am the problem... 🤔""",2706,4.32,,,4.32,0.04,,,,,,1,,0,50,0,,5
2020-06-25,"Post: ""Some deathwishes are stranger than others  💀""","Post: ""Some deathwishes are stranger than others  💀""","Post: ""Some deathwishes are stranger than others  💀""",1255,5.15,,,1.72,0.24,,,,,,3,,0,5,0,,1
2020-06-25,customers-ll-1pc-45-54_all-placements,img-workout-static-1:1,pollenary_0-incubator-audience_wc-registration_uk,486,4.93,,,2.47,0.41,,,,,,2,,0,,0,,
2020-06-25,customers-ll-1pc-45-54_all-placements,swingers-1:1_video_DO-NOT-USE,pollenary_0-incubator-audience_wc-registration_uk,4345,57.02,,,4.75,0.28,,,,,,12,,0,,0,,
2020-06-25,customers-ll-1pc-45-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,762,8.82,,,1.26,0.92,,,,,,7,,0,,0,,
2020-06-25,customers-ll-1pc-45-54_all-placements,vid-workout-subtitled-1:1,pollenary_0-incubator-audience_wc-registration_uk,520,5.45,,,1.09,0.96,,,,,,5,,0,,0,,
2020-06-25,customers-ll-1pc-45-54_all-placements,vid-zoom-icecream-1:1,pollenary_0-incubator-audience_wc-registration_uk,181,2.08,,,,0,,,,,,,,0,,0,,
